TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
222.439999964394,1,138410.905518677,438445.130310444,5291.97024537095,5705.71820157559,10.5698385098367,2.82515857306373,0.00230312810964096,-7.07830936721442,0.198518167631813,7.0810263724492,138352.174933529,0.00286549576558173,682.037316781805,216.390936841399,537.639308308026,6710.79964304472
222.659999964359,1,138554.298733828,439577.036300993,5297.77142496191,5711.54351912474,10.5514922001748,2.82837676782976,0.00190413886770243,-7.05981231774626,0.198770472687894,7.06249907495599,138495.656628255,0.00286768148653209,682.273360251723,216.39094298366,537.679119684814,6716.90536216223
222.879999964323,1,138697.476075124,440710.349318362,5303.58177762977,5717.37791366131,10.5331482746988,2.83266783816912,0.00154256052854481,-7.04136367130491,0.199028327797882,7.04408482053361,138638.922236385,0.00286862594075501,682.508797696059,216.390947853541,537.718792153738,6723.02070721241
223.099999964288,1,138840.438062823,441844.921185969,5309.40712243326,5723.22721083565,10.5147967198282,2.83843129440928,0.00121859037929862,-7.02296051154858,0.199303022603351,7.02569233877589,138781.972278099,0.00287418111693114,682.743630645816,216.390951792365,537.758353252908,6729.14989032025
223.319999964253,1,138983.185219116,442980.643009863,5315.24606015967,5729.09001019436,10.4964433321147,2.84379745338485,0.000932384980113245,-7.00462659922759,0.199569865569314,7.00738058854317,138924.807274593,0.00286004368681461,682.97786068879,216.390955200722,537.797792078012,6735.29116446699
223.539999964218,1,139125.718066769,444117.654408407,5321.09447331655,5734.96219026484,10.4780922540813,2.84901829305509,0.000684064623518158,-6.9863394730542,0.199822815993618,6.98913055420913,139067.427748594,0.00284720733761787,683.211489572476,216.390957415856,537.83709521828,6741.44237780137
223.759999964183,1,139268.037129918,445256.042401315,5326.95656238659,5740.84795622003,10.4597402223735,2.85443413110191,0.000473837796920745,-6.96808788248672,0.200079204129979,6.97088083454722,139209.834223409,0.00285436401609331,683.444518885698,216.390959296547,537.876275066792,6747.60548768627
223.979999964147,1,139410.142935112,446395.602342822,5332.8321965838,5746.7471774315,10.441382945457,2.85998203373339,0.000301854759560548,-6.94988125729358,0.200344491526019,6.95270192337243,139352.027224756,0.0028621488949284,683.676950232574,216.39096058794,537.91533683665,6753.78124667754
224.199999964112,1,139552.036010616,447536.538987612,5338.72060208889,5752.65907953537,10.4230194696574,2.86617403156084,0.000168331545007113,-6.93174028368429,0.200612126487096,6.93454632060885,139494.007280121,0.00285983006469905,683.908785235503,216.390961392545,537.954286870344,6759.97068802286
224.419999964077,1,139693.716885487,448678.635035165,5344.61991212403,5758.5817942361,10.4046628781944,2.87116359432157,7.33875792605255E-05,-6.91365781472743,0.200867889038755,6.91649358781248,139635.774918447,0.00284387147985399,684.140025576106,216.390961976431,537.993090345759,6766.16811730047
224.639999964042,1,139835.186089703,449822.012011537,5350.53110703068,5764.51630314411,10.3863027402549,2.87576751564233,1.72477665218893E-05,-6.89560647081066,0.201122002922104,6.89843649662722,139777.330669043,0.00285106394439936,684.370672936034,216.390962175203,538.031773647393,6772.37778089617
