TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
106.620000099298,3,31815.827562988,46465.8048331743,1224.64298559829,1401.10068480903,7.74059409549227,1.59927372577053,3034.42734271563,2.02384639516242,-15.4372632056421,15.5575214134514,31782.0364557855,2.37056274414063,456.561051962071,94.6264912060783,254.577345470328,2016.78164090006
106.820000099484,3,31890.7246623389,46687.7566531679,1227.09264791342,1403.65121216727,7.73341310670367,1.59926966966039,3005.47195908039,2.38505066618869,-15.144565049442,15.3148331368893,31857.0405708616,2.56270751953125,457.032355190152,94.7557185142556,254.660297295194,2020.00764036461
107.02000009967,3,31965.3887481968,46910.2371570484,1229.55502815755,1406.21261119695,7.7262319092988,1.6004832864409,2977.03516048253,2.69389649375715,-15.102195273587,15.3195673208536,31931.8089260408,2.50704345703125,457.501236388326,94.8850392297701,254.743632213261,2023.23670257098
107.220000099856,3,32039.8179831553,47133.2596457755,1232.01702610376,1408.77381983592,7.71905071189394,1.60163050054671,2949.03521367905,2.9325475182098,-15.1399233333293,15.3963044384594,32006.3441993755,2.37150268554687,457.96767770727,95.0146641579963,254.828269968241,2026.46883265535
107.420000100043,3,32114.0116567848,47356.8131433591,1234.47885596064,1411.33499992075,7.71186948468676,1.60341119680695,2921.47519126372,3.11492914633237,-15.2606229140951,15.5468654894136,32080.6443784965,2.15299987792969,458.43166196469,95.1449788449471,254.915163934066,2029.7040352651
107.620000100229,3,32187.9620071059,47580.9090880917,1236.94462018051,1413.89974951045,7.70468825747957,1.60503667224804,2894.34135762059,3.19730811977738,-15.0948703023051,15.4001535488879,32154.7042616364,2.22198181152344,458.893187294913,95.2737022487032,255.000468559612,2032.94231514693
107.820000100415,3,32261.6794459231,47805.5331864502,1239.43069456641,1416.48192147827,7.69750726869097,1.60629160766771,2867.71693315701,3.06879957672291,-15.2350700141687,15.5141124911851,32228.5254841599,1.99063720703125,459.352332387814,95.4014947418812,255.087492527855,2036.18367665388
108.020000100601,3,32335.1589258043,48030.6870857905,1241.90925634267,1419.05845870863,7.69032604148379,1.60930739546343,2841.45139736186,2.50655077725545,-15.3989979644552,15.5837857700317,32302.1133234095,1.73885803222656,459.809021566275,95.526551840261,255.175604238936,2039.42812457821
108.220000100788,3,32408.3956253251,48256.3986611523,1244.40028168873,1421.64657993814,7.6831448142766,1.61334726297482,2815.63388103535,1.93828630221377,-15.4696951405607,15.5799789904155,32375.4591754234,1.58237609863281,460.263263070611,95.6481743546557,255.263896781555,2042.67566372137
108.420000100974,3,32481.3867694049,48482.640844201,1246.90023977832,1424.24307275959,7.67596385529032,1.61628838301313,2790.22361356604,1.49829819016216,-15.3150540887943,15.381793005239,32448.560900642,1.65045776367187,460.715057201008,95.7657043291434,255.34987839173,2045.92629896551
108.62000010116,3,32554.1383500722,48709.4278521985,1249.41687118685,1426.8544968406,7.66878262808314,1.61902030457953,2765.25758170209,1.10719966185488,-15.2108501412316,15.2476948940916,32521.4198342873,1.66977233886719,461.164443984436,95.8796858543943,255.434419145104,2049.18003512001
108.820000101347,3,32626.6497424819,48936.7728942464,1251.94383774498,1429.47524711335,7.66160140087595,1.62116281903812,2740.67637711547,0.997016617630333,-15.0051289527738,15.0353072717583,32594.0391801493,1.78558654785156,461.611437655075,95.9907841902096,255.516525191294,2052.43687645144
109.020000101533,3,32698.9289723304,49164.6337807118,1254.48386726415,1432.10759599685,7.65442017366877,1.62308236855273,2716.50025405331,1.07003100120588,-15.0629020979335,15.0974863136509,32666.4225361736,1.63540954589844,462.05607446511,96.1015810102994,255.599685808656,2055.69682894961
109.220000101719,3,32770.9695797709,49393.0544757516,1257.02195283323,1434.73857866211,7.64723918488016,1.62517335812339,2692.63117195494,1.12087780565724,-14.9957246476036,15.0338613462651,32738.5710641496,1.60941467285156,462.498322642363,96.2114156099858,255.682301689915,2058.95989723461
109.420000101905,3,32842.7745300624,49622.0189335369,1259.5716788778,1437.37984387036,7.64005795767298,1.62693613987577,2669.13322433127,1.15937706402535,-14.9873815638378,15.0282036687932,32810.4817467346,1.52603759765625,462.938212553354,96.3205112354071,255.765110907693,2062.22608648656
109.620000102092,3,32914.3418611051,49851.5286880079,1262.12903780426,1440.02795620866,7.63287696888437,1.62823075703486,2645.95914887007,1.1826037784732,-14.9085922978327,14.9513319350063,32882.1558929571,1.51390686035156,463.375756412826,96.4283210442941,255.84720710271,2065.49540112205
109.820000102278,3,32985.6797255131,50081.5835313816,1264.69704962604,1442.68544544287,7.62569574167719,1.62994822681133,2623.13425872439,1.20060934678926,-15.243363914912,15.2862664050351,32953.596818029,1.08962707519531,463.810982549255,96.5370825855064,255.933891942453,2068.76784660022
110.020000102464,3,33056.7750133213,50312.1829409451,1267.24909560458,1445.32939077038,7.61851451447001,1.63310993723183,2600.52356114091,1.20654479538577,-15.3765759473486,15.4194598630144,33024.8027210961,0.863558959960937,464.243796839107,96.6459953981152,256.022600951821,2072.04342778817
110.22000010265,3,33127.6233569567,50543.3280024115,1269.81732986642,1447.9875982917,7.61133328726282,1.63439103187114,2578.2421805136,1.19972578332361,-15.2413156218135,15.2841605965784,33095.7614505148,0.908047485351563,464.674248895753,96.7532511989368,256.10980594526,2075.32215026674
110.420000102837,3,33198.2329148053,50775.0319391198,1272.39350242075,1450.6529778028,7.60415206005564,1.63610754036236,2556.267696512,1.18823959963129,-15.2261076931083,15.2681818898154,33166.4785902875,0.833120727539063,465.102350010778,96.8595808591313,256.197077103953,2078.60401905442
110.620000103023,3,33268.5980814087,51007.2819184112,1274.97306360782,1453.32160836464,7.59697083284846,1.63854250393426,2534.55116636784,1.17223217419378,-14.9558541624602,14.9976893670843,33236.9538967398,1.012890625,465.528090460636,96.9636950759482,256.281107492267,2081.889038856
110.820000103209,3,33338.7252155569,51240.0909252614,1277.5751419019,1456.01007251657,7.58978984405985,1.63977836302495,2513.15781611994,1.15313950135618,-14.6656536908265,14.7070878988757,33307.1870683548,1.21563110351563,465.951546974089,97.065255393492,256.361685888326,2085.17721536224
111.020000103395,3,33408.620148785,51473.4316672206,1280.18216232998,1458.70320153799,7.58260885527125,1.64161198800717,2492.0175517243,1.13117233868845,-14.4369181716464,14.4775300118717,33377.1868075947,1.35687561035156,466.372715191842,97.1647846094344,256.43964525382,2088.46855434738
111.220000103582,3,33478.284697321,51707.3327806381,1282.80677423013,1461.41186267145,7.57542759826174,1.64346843265788,2471.15164053466,1.10826753731622,-14.2431007368176,14.2827053889827,33446.9541792102,1.46543273925781,466.791652010991,97.2623040372197,256.515441832052,2091.76306107742
111.420000103768,3,33547.7224845937,51941.7935220333,1285.43366720848,1464.12288010721,7.56824637105456,1.64539743703831,2450.50523949964,1.08416052725071,-14.1115266762923,14.1498468258431,33516.4944929559,1.51124877929688,467.208341408003,97.3583541594124,256.589861042543,2095.06073970581
111.620000103954,3,33616.9341238859,52176.7859380562,1288.07759440729,1466.84890760251,7.56106514384737,1.64718753137408,2430.11655611077,1.06066591409972,-14.0305523425312,14.0674778301141,33585.8070235081,1.50865783691406,467.622840110536,97.4529896148742,256.663518197286,2098.36159692177
111.82000010414,3,33685.9227292586,52412.3393141672,1290.72045763922,1469.57436758235,7.55388415505877,1.6490556481154,2409.97220126775,1.03659977814935,-14.0851331531951,14.120235642521,33654.8967445746,1.36948852539063,468.035117639535,97.5471443074554,256.738055129553,2101.6656379395
112.020000104327,3,33754.6859360856,52648.4667181035,1293.37749717153,1472.3123303164,7.546702689433,1.65097243781352,2390.10726989266,1.01319955558397,-14.2373195196857,14.2704539435899,33723.7606269406,1.13450622558594,468.44521927766,97.6410806463259,256.814682754911,2104.97286774227
112.220000104513,3,33823.2230409775,52885.1266003183,1296.02568787008,1475.04288528244,7.53952146222582,1.6529555730644,2370.45786618083,0.990088477299805,-14.5132363408146,14.5441753321868,33792.4007431866,0.77347412109375,468.853080969367,97.7357288608179,256.89497683532,2108.28329160738
112.420000104699,3,33891.525696591,53122.3466804922,1298.68230902828,1477.78098658208,7.53234047343722,1.65521487869062,2351.06344146195,0.968230503793389,-14.6824824616956,14.7116741860724,33860.8085634781,0.519720458984375,469.258720199721,97.8303738122542,256.977663426576,2111.59691565931
112.620000104886,3,33959.5935582266,53360.1281891194,1301.33634298407,1480.51706098434,7.52515948464861,1.6571171588377,2331.90290397042,0.890202684718118,-14.842549514253,14.8669570286032,33928.9828306517,0.27696533203125,469.66210309039,97.9249337649125,257.062615880119,2114.91374531059
